parname,parvalue
APAPD_HLM_CL,2.244945451956202
APAPD_Km_apap,0.3544422134924577
CO2FIX_HLM_CL,0.020365454550233295
CYP1A2MET_CL,0.5757544632373498
CYP1A2MET_Km_met,0.037102524450630746
Ka_apap,2.477994999337971
Ka_co2c13,3.0448462131725345
Ka_metc13,3.52717909493755
KBO_FIXCO2,0.34392427807720594
KBO_MAXCO2,0.27406634025210674
KBO_RELCO2,0.005695228511779565
KLU_EXCO2,2.181308593660061
