parname,parvalue
Kp_co2c13,1.5085537819411041
KBO_MAX_CO2,3746.499954599621
KBO_REL_CO2,1.0879306388990173
KBO_FIX_CO2,10.788513248838559
KLI_MAX_CO2,1.8508080649693968e-5
KLI_REL_CO2,5.380323998378462
KLI_FIX_CO2,17.09977510828639
KLU_EX_CO2,304.37616257343296
KLU_EXKM_CO2,283.34092874020973
Ka_co2c13,5.819907573671219
Ka_metc13,444.35798051568844
APAPD_HLM_CL,2.20866840885261
Ka_apap,2.47235563004252
APAPD_Km_apap,0.347655392999114
