parname,parvalue
Kp_co2c13,1.47574421688941
KBO_MAX_CO2,485165195.40979
KBO_REL_CO2,0.0718521068539009
KBO_FIX_CO2,2.5706655640033
KLI_MAX_CO2,485165195.40979
KLI_REL_CO2,0.255333716311842
KLI_FIX_CO2,7.47542895314826
KLU_EX_CO2,7623.59872475874
KLU_EXKM_CO2,6761.54427597584
Ka_co2c13,5.87112148844635
Ka_metc13,0.00608519977195034
APAPD_HLM_CL,2.20866840885261
APAPD_Km_apap,0.347655392999114
Ka_apap,2.47235563004252
