parname,parvalue
Kp_co2c13,1.47574421688941
KBO_MAX_CO2,7335.98586165381
KBO_REL_CO2,0.0718521068539008
KBO_FIX_CO2,2.5706655640033
KLI_MAX_CO2,38490.3424117211
KLI_REL_CO2,0.255333716311842
KLI_FIX_CO2,7.47542895314829
KLU_EX_CO2,6147.0964760926
KLU_EXKM_CO2,5449.31624632763
Ka_co2c13,5.87112148844633
Ka_metc13,444.357980515688
APAPD_HLM_CL,2.20866840885261
APAPD_Km_apap,0.347655392999116
Ka_apap,2.47235563004252
