parname,parvalue
APAPD_HLM_CL,2.23239619317763
APAPD_Km_apap,0.352072018975408
CO2FIX_HLM_CL,0.0175529168733928
CYP1A2MET_CL,0.573050778439054
CYP1A2MET_Km_met,0.0361825703877868
Ka_apap,2.47515117124438
Ka_co2c13,3.05815389648452
Ka_metc13,3.55307736928177
KBO_FIXCO2,0.348038433954176
KBO_MAXCO2,0.268843360719096
KBO_RELCO2,0.00567486673522706
KLU_EXCO2,2.16969989055331
