parname,parvalue
Kp_co2c13,4.19151430151764
KBO_MAX_CO2,0.0704810178508233
KBO_REL_CO2,6.14421235332821e-06
KBO_FIX_CO2,0.44442315178257
KLI_MAX_CO2,1.29455492715947
KLI_REL_CO2,410206.508851942
KLI_FIX_CO2,55916499.856042
KLU_EX_CO2,0.0843305431624096
KLU_EXKM_CO2,0.120743261490999
Ka_co2c13,19.3521016308298
Ka_metc13,444.401416379171
APAPD_HLM_CL,2.2097403732137
APAPD_Km_apap,0.347855099332003
Ka_apap,2.47262195925455
