parname,parvalue
APAPD_HLM_CL,0.795518896264792
APAPD_Km_apap,-1.05276121147715
Ka_apap,0.907012270375172
Ka_co2c13,3.78731301432562
Ka_metc13,9.22089775944658
KBO_FIX_CO2,1.93540880572004
r_KLI_FIX_CO2,1.1938734926424
KLI_MAX_CO2,-4.63694558252881
KBO_REL_CO2,-1.92408852777366
r_KLI_REL_CO2,0.520332142197129
KBO_MAX_CO2,6.49757811612734
KLU_EX_CO2,6.00289777959214
KLU_EXKM_CO2,7.30051151949436
Kp_co2c13,1.93100440917269
