index,value,converged,iterations,APAPD_HLM_CL,APAPD_KM_APAP,KA_APAP,KA_CO2C13,KA_METC13,KBO_FIX_CO2,KBO_MAX_CO2,KBO_REL_CO2,KLI_FIX_CO2,KLI_MAX_CO2,KLI_REL_CO2,KLU_EX_CO2,KLU_EXKM_CO2,KP_CO2C13
2618,11658.580033833416,TRUE,41,0.792875030216428,-1.0559692675120944,0.9052791095320348,3.4655228366272905,13.287057259535114,2.8567218869227955,-5.117578210165479,-10.188778215308524,3.3582454363386742,10.138249738341532,-0.6063502736141978,4.824745283441324,6.032932284988186,1.7073676549617416
2619,11658.580033833416,TRUE,41,0.792875030216428,-1.0559692675120944,0.9052791095320348,3.4655228366272905,13.287057259535114,2.8567218869227955,-5.117578210165479,-10.188778215308524,3.3582454363386742,10.138249738341532,-0.6063502736141978,4.824745283441324,6.032932284988186,1.7073676549617416
2620,11658.580728118277,TRUE,45,0.792875030439057,-1.0559692672251342,0.9052791095927103,3.4656099917089978,13.212287814517083,3.3582870892534813,8.568151315681659,0.7988477649838569,2.856675536293753,-3.712475701279691,-11.512908219300044,4.978882296192572,6.187084500637841,1.7073763596236196
2621,11658.580728118277,TRUE,45,0.792875030439057,-1.0559692672251342,0.9052791095927103,3.4656099917089978,13.212287814517083,3.3582870892534813,8.568151315681659,0.7988477649838569,2.856675536293753,-3.712475701279691,-11.512908219300044,4.978882296192572,6.187084500637841,1.7073763596236196
2622,11658.580728118277,TRUE,45,0.792875030439057,-1.0559692672251342,0.9052791095927103,3.4656099917089978,13.212287814517083,3.3582870892534813,8.568151315681659,0.7988477649838569,2.856675536293753,-3.712475701279691,-11.512908219300044,4.978882296192572,6.187084500637841,1.7073763596236196
2623,11658.58137826445,TRUE,62,0.7928750304007007,-1.055969267219731,0.9052791095931847,3.465748847159521,13.201849099250715,2.8566998709546816,-5.117661084797354,-10.036172737970585,3.3583548802559484,9.866317780859658,-0.6062411013434762,5.090299753670866,6.298499059597694,1.707357433512934
2624,11658.58137826445,TRUE,62,0.7928750304007007,-1.055969267219731,0.9052791095931847,3.465748847159521,13.201849099250715,2.8566998709546816,-5.117661084797354,-10.036172737970585,3.3583548802559484,9.866317780859658,-0.6062411013434762,5.090299753670866,6.298499059597694,1.707357433512934
2625,11658.58137826445,TRUE,62,0.7928750304007007,-1.055969267219731,0.9052791095931847,3.465748847159521,13.201849099250715,2.8566998709546816,-5.117661084797354,-10.036172737970585,3.3583548802559484,9.866317780859658,-0.6062411013434762,5.090299753670866,6.298499059597694,1.707357433512934
2626,11658.581640846458,TRUE,34,0.7928750306050713,-1.0559692670032679,0.9052791096167823,3.465472449251831,13.265330385080059,2.8567603075106187,-5.117562067610024,-10.168323504764585,3.358211294042542,10.078441073978887,-0.6063828585250219,4.814340482051801,6.022522331986937,1.7073621459304997
2627,11658.581640846458,TRUE,34,0.7928750306050713,-1.0559692670032679,0.9052791096167823,3.465472449251831,13.265330385080059,2.8567603075106187,-5.117562067610024,-10.168323504764585,3.358211294042542,10.078441073978887,-0.6063828585250219,4.814340482051801,6.022522331986937,1.7073621459304997
2628,11658.581640846458,TRUE,34,0.7928750306050713,-1.0559692670032679,0.9052791096167823,3.465472449251831,13.265330385080059,2.8567603075106187,-5.117562067610024,-10.168323504764585,3.358211294042542,10.078441073978887,-0.6063828585250219,4.814340482051801,6.022522331986937,1.7073621459304997
2629,11658.58367861416,TRUE,87,0.7928750304504348,-1.0559692671494518,0.9052791095989664,3.465825429024264,13.264657250559841,3.3581823293835598,8.616276298100564,0.7987379941215417,2.8566666522196305,-3.7124405627230948,-11.561843333306483,4.775278557445221,5.983482578333728,1.7073990507036323
2630,11658.58367861416,TRUE,87,0.7928750304504348,-1.0559692671494518,0.9052791095989664,3.465825429024264,13.264657250559841,3.3581823293835598,8.616276298100564,0.7987379941215417,2.8566666522196305,-3.7124405627230948,-11.561843333306483,4.775278557445221,5.983482578333728,1.7073990507036323
2631,11658.58367861416,TRUE,87,0.7928750304504348,-1.0559692671494518,0.9052791095989664,3.465825429024264,13.264657250559841,3.3581823293835598,8.616276298100564,0.7987379941215417,2.8566666522196305,-3.7124405627230948,-11.561843333306483,4.775278557445221,5.983482578333728,1.7073990507036323
2632,11658.584221895657,TRUE,39,0.7928750304759431,-1.0559692671363323,0.9052791095793099,3.4655974889347787,13.258959418333438,3.35837551716456,8.616964058519969,0.7989478063306834,2.8566778275564864,-3.7124174386461597,-11.561971879305457,4.75426682292426,5.962451255183819,1.7073624963942027
2633,11658.584221895657,TRUE,39,0.7928750304759431,-1.0559692671363323,0.9052791095793099,3.4655974889347787,13.258959418333438,3.35837551716456,8.616964058519969,0.7989478063306834,2.8566778275564864,-3.7124174386461597,-11.561971879305457,4.75426682292426,5.962451255183819,1.7073624963942027
2634,11658.584221895657,TRUE,39,0.7928750304759431,-1.0559692671363323,0.9052791095793099,3.4655974889347787,13.258959418333438,3.35837551716456,8.616964058519969,0.7989478063306834,2.8566778275564864,-3.7124174386461597,-11.561971879305457,4.75426682292426,5.962451255183819,1.7073624963942027
2635,11658.58633193653,TRUE,44,0.7928750304444163,-1.0559692671945144,0.9052791095763073,3.4656606606119533,13.231457004580562,3.358031985615899,8.579791655864016,0.7985953702616386,2.8567759802314763,-3.712343422029535,-11.529724097634961,4.725061683613971,5.933242102212122,1.7073793754092816
2636,11658.58633193653,TRUE,44,0.7928750304444163,-1.0559692671945144,0.9052791095763073,3.4656606606119533,13.231457004580562,3.358031985615899,8.579791655864016,0.7985953702616386,2.8567759802314763,-3.712343422029535,-11.529724097634961,4.725061683613971,5.933242102212122,1.7073793754092816
2637,11658.58633193653,TRUE,44,0.7928750304444163,-1.0559692671945144,0.9052791095763073,3.4656606606119533,13.231457004580562,3.358031985615899,8.579791655864016,0.7985953702616386,2.8567759802314763,-3.712343422029535,-11.529724097634961,4.725061683613971,5.933242102212122,1.7073793754092816
2638,11658.587447603171,TRUE,79,0.7928750304728792,-1.0559692671027079,0.9052791096209913,3.465525688961671,13.215666000989392,3.3581761157204877,8.562265471635992,0.7987453492238231,2.856743999349946,-3.7123773751138764,-11.508284891360063,4.7085768801593835,5.916756631113394,1.7073675423534003
